core_id,n,alpha,threads,test_position,program_exc_cycles,branch_hit,valid_interrupt,executed_instruction_packet,L1D_load/store_miss,L1D_load/store_hit,L1P_read_miss,L1P_read_hit,DP_dispatch_stall_duration,VM,SMC,program_stall_cycle,valid_NOP_cycle,valid_non-NOP_cycle,exception_count,SIEU,SMAC1, SMAC2, SBR, SLD, VIEU, VMAC1, VMAC2, VMAC3, VLS0 , VLS1 ,hotspot_function_clock_cycle,device_exc_time
1,41943040,3.14,1,Difference,129051217,5461355,26,38349195,0,0,75,34033041,5082275,491520,33072566,38647222,52070581,38312568,0,5780764,4237604,5311633,18377121,7112918,0,2293760,0,327680,6393735,2293894,127201538,0.075796
1,47185920,3.14,1,Difference,145056414,6140443,26,43113469,0,0,85,38268501,5710884,552960,37079045,43342474,58546507,43075624,0,6496870,4772565,5977449,20661767,8003751,0,2580480,0,368640,7192935,2580614,143143921,0.084602
1,52428800,3.14,1,Difference,160485542,6799038,26,47755489,0,0,85,42395777,6330134,614400,40980858,47926694,64826869,47720992,0,7194373,5264187,6589815,22877945,8831909,0,2867200,0,409600,7992137,2867336,158733492,0.092758
1,57671680,3.14,1,Difference,176934283,7488775,26,52579609,0,0,75,46690283,6970647,675840,45322379,52968032,71391318,52528864,0,7922138,5837609,7293349,25184553,9768786,0,3153920,0,450560,8791337,3154056,174927089,0.101993
1,62914560,3.14,1,Difference,192186091,8150871,26,57253279,0,0,75,50830616,7586741,737280,48834333,57160040,77719645,57215801,0,8620358,6304690,7891962,27429876,10578562,0,3440640,0,491520,9590535,3440774,190353360,0.110563
1,68157440,3.14,1,Difference,208716017,8844526,26,62102609,0,0,87,55140034,8226633,798720,53167246,62179035,84318163,62043193,0,9349863,6908912,8627899,29744066,11548526,0,3727360,0,532480,10389735,3727494,206637216,0.120077
1,73400320,3.14,1,Difference,223923587,9501426,26,66736746,0,0,97,59266304,8844540,860160,56863087,66567394,90605094,66698491,0,10045478,7370149,9214320,31984745,12349556,0,4014080,0,573440,11188936,4014215,222120412,0.128438
1,78643200,3.14,1,Difference,239898591,10180118,26,71502504,0,0,75,63500884,9473749,921600,60846400,71242330,97082740,71465393,0,10762508,7894911,9871309,34261917,13230523,0,4300800,0,614400,11988135,4300934,238012876,0.138053
1,83886080,3.14,1,Difference,255727879,10854512,26,76240815,0,0,75,67713858,10102458,983040,64907671,75996638,103519957,76206311,0,11476468,8424419,10529834,36533363,14112194,0,4587520,0,655360,12787335,4587654,253850593,0.146146
1,89128960,3.14,1,Difference,272410126,11530969,26,81004378,0,0,83,71941532,10729952,1044480,69641503,81415951,109971929,80967409,0,12205790,8928863,11167765,38822011,14973070,0,4874240,0,696320,13586535,4874374,269652035,0.15672
1,94371840,3.14,1,Difference,287429900,12203079,26,85708142,0,0,112,76131211,11359380,1105920,72806076,85271031,116363542,85660491,0,12913758,9461359,11820405,41072631,15850247,0,5160960,0,737280,14385736,5161095,285547351,0.163632
1,99614720,3.14,1,Difference,303224477,12875652,26,90436167,0,0,85,80340240,11988297,1167360,76787066,89950378,122797766,90398503,0,13609353,9994636,12482349,43333599,16735326,0,5447680,0,778240,15184937,5447816,301386776,0.172448
1,104857600,3.14,1,Difference,319458880,13558880,26,95223081,0,0,119,84607934,12621669,1228800,81068864,94922603,129322086,95186540,0,14336526,10534079,13152046,45635776,17635863,0,5734400,0,819200,15984136,5734535,317451172,0.18131
1,110100480,3.14,1,Difference,335006303,14225803,26,99917899,0,0,75,88774362,13246447,1290240,84855502,99393309,135681807,99881566,0,15035953,11058533,13803464,47877874,18504710,0,6021120,0,860160,16783336,6021255,333178763,0.189992
1,115343360,3.14,1,Difference,350819285,14901186,26,104658604,0,0,85,92991673,13873957,1351680,88780525,104015498,142124897,104622994,0,15748319,11580566,14453993,50151278,19379494,0,6307840,0,901120,17582535,6307974,349023231,0.198776
1,120586240,3.14,1,Difference,366718323,15577060,26,109403683,0,0,85,97213116,14504875,1413120,92805606,108724099,148573157,109367097,0,16461957,12095631,15097454,52424539,20247819,0,6594560,0,942080,18381735,6594694,364927807,0.207533
1,125829120,3.14,1,Difference,382785423,16257636,26,114182004,0,0,86,101455158,15135375,1474560,96870630,113479266,155053883,114133166,0,17179442,12628473,15760801,54707702,21136118,0,6881280,0,983040,19180935,6881414,380827823,0.21645
1,131072000,3.14,1,Difference,398363963,16922963,26,118859366,0,0,96,105622364,15760626,1536000,100758570,118055289,161410586,118822339,0,17883656,13152927,16409689,56979879,22005628,0,7168000,0,1024000,19980136,7168135,396581281,0.225008
1,136314880,3.14,1,Difference,414336390,17603474,26,123638383,0,0,86,109864074,16387869,1597440,104729358,122714808,167903940,123600593,0,18600710,13661635,17052760,59247004,22872233,0,7454720,0,1064960,20779370,7454889,412447483,0.234196
1,141557760,3.14,1,Difference,430350061,18284991,26,128412391,0,0,85,114114136,17023289,1658880,108822153,127504631,174402274,128372514,0,19320965,14208199,17728719,61536671,23776882,0,7741440,0,1105920,21578570,7741609,428437700,0.243127
1,146800640,3.14,1,Difference,446088692,18955155,26,133129052,0,0,103,118308352,17646632,1720320,112767249,132138644,180803973,133092922,0,20042383,14720267,18369271,63812879,24637662,0,8028160,0,1146880,22377735,8028294,444197836,0.251835
1,152043520,3.14,1,Difference,461835644,19625235,26,137837210,0,0,87,122497260,18276054,1781760,116672956,136730449,187192859,137799354,0,20738303,15239359,19013482,66062411,25504732,0,8314880,0,1187840,23176937,8315016,460030825,0.260721
1,157286400,3.14,1,Difference,477915986,20301311,26,142584781,0,0,99,126715018,18903825,1843200,120919159,141666204,193624233,142534049,0,21451602,15781673,19681577,68335461,26396746,0,8601600,0,1228800,23976137,8601736,475902062,0.269198
1,162529280,3.14,1,Difference,493718775,20980661,26,147351817,0,0,128,130957576,19533967,1904640,124738044,146182236,200127119,147315054,0,22185008,16317703,20352404,70615831,27292750,0,8888320,0,1269760,24775337,8888456,491833737,0.278298
1,167772160,3.14,1,Difference,509593568,21657920,26,152108867,0,0,112,135178691,20159978,1966080,128671838,150797725,206571778,152060781,0,22883520,16815563,20979846,72892786,28142300,0,9175040,0,1310720,25574535,9175174,507609499,0.287087
1,173015040,3.14,1,Difference,525394000,22328475,26,156816660,0,0,86,139378344,20793396,2027520,132761923,155582667,212984900,156779195,0,23591822,17369312,21657975,75147561,29047087,0,9461760,0,1351680,26373769,9461928,523576877,0.295781
1,178257920,3.14,1,Difference,541308187,23005985,26,161576491,0,0,85,143605090,21420119,2088960,136734614,160243868,219448479,161538602,0,24306985,17881437,22302169,77429525,29913938,0,9748480,0,1392640,27172936,9748615,539397733,0.304705
1,183500800,3.14,1,Difference,557165887,23680118,26,166304504,0,0,82,147820202,22052283,2150400,140746719,164948410,225882453,166268046,0,25018284,18407020,22952676,79696412,30791581,0,10035200,0,1433600,27972135,10035334,555378760,0.313319
1,188743680,3.14,1,Difference,573385726,24366553,26,171110146,0,0,75,152099624,22688246,2211840,144909896,169809833,232433834,171072374,0,25742266,18994093,23672264,82005338,31742071,0,10321920,0,1474560,28771337,10322056,571493859,0.322603
1,193986560,3.14,1,Difference,588889247,25029928,26,175784124,0,0,85,156250686,23309043,2273280,148714189,174297296,238759988,175746820,0,26441990,19483156,24285962,84239267,32572279,0,10608640,0,1515520,29570537,10608776,587101374,0.330897
1,199229440,3.14,1,Difference,605172559,25720274,26,180611647,0,0,75,160555271,23951338,2334720,152907087,179193711,245355988,180575643,0,27172636,20019977,24956190,86563500,33477147,0,10895360,0,1556480,30369737,10895496,603277988,0.34026
1,204472320,3.14,1,Difference,620674973,26358319,26,185157034,0,0,75,164547922,24546840,2396160,157098804,184041022,251403942,185107172,0,27849122,20689051,25746473,88706505,34458349,0,11182080,0,1597440,31168935,11182214,618732380,0.348646
1,209715200,3.14,1,Difference,636380753,27030527,26,189883466,0,0,86,168717129,25160242,2457600,160757084,188372494,257775340,189826963,0,28551208,21097005,26290197,90963917,35211435,0,11468800,0,1638400,31968169,11468968,634104995,0.35784
1,214958080,3.14,1,Difference,652710407,27718454,26,194709591,0,0,96,173022286,25804467,2519040,165197732,193519878,264366978,194644649,0,29302661,21796971,27119783,93284526,36278956,0,11755520,0,1679360,32767336,11755655,650665117,0.366633
1,220200960,3.14,1,Difference,667865781,28373764,26,199338589,0,0,75,177139432,26419954,2580480,168849827,197850213,270649268,199302214,0,29976985,22227058,27676816,95509348,37047306,0,12042240,0,1720320,33566569,12042408,665973295,0.375067
1,225443840,3.14,1,Difference,683544363,29038953,26,204030631,0,0,75,181294966,27037753,2641920,172822646,202514238,276990997,203995208,0,30680479,22744514,28323730,97752761,37907445,0,12328960,0,1761280,34365737,12329096,681625117,0.383826
1,230686720,3.14,1,Difference,699109392,29701975,26,208710373,0,0,75,185440015,27655069,2703360,176685733,207043359,283310279,208673496,0,31379907,23237258,28944294,99987041,38740453,0,12615680,0,1802240,35164937,12615816,697211582,0.392494
1,235929600,3.14,1,Difference,714868610,30356500,26,213347754,0,0,94,189531944,28263506,2764800,180894399,211922447,289544130,213310872,0,32071221,23895288,29731026,102197882,39730310,0,12902400,0,1843200,35964137,12902536,712990784,0.401156
1,241172480,3.14,1,Difference,730536166,31023167,26,218045507,0,0,86,193698057,28884631,2826240,184812645,216523683,295901840,218009069,0,32775640,24405458,30369429,104444758,40584703,0,13189120,0,1884160,36763369,13189288,728650444,0.409789
1,246415360,3.14,1,Difference,746197034,31690734,26,222751589,0,0,108,197869313,29504730,2887680,188742214,221133977,302266104,222713085,0,33498161,24900875,30994001,106697915,41424956,0,13475840,0,1925120,37562568,13476007,744302998,0.418718
1,251658240,3.14,1,Difference,762461534,32377806,26,227551876,0,0,95,202159788,30144356,2949120,192983899,226076341,308829123,227515354,0,34208884,25509496,31731253,109015837,42398386,0,13762560,0,1966080,38361768,13762727,760575701,0.427588
1,256901120,3.14,1,Difference,778173019,33039804,26,232206726,0,0,75,206305870,30772202,3010560,196998396,230781267,315138932,232170584,0,34906952,26078851,32419202,111226711,43307320,0,14049280,0,2007040,39160968,14049447,776441862,0.435594
1,262144000,3.14,1,Difference,793454199,33697624,26,236881518,0,0,86,210405474,31373433,3072000,200647769,235092753,321400435,236841373,0,35601684,26473241,32952116,113453622,44036127,0,14336000,0,2048000,39960137,14336136,791522771,0.444852
1,267386880,3.14,1,Difference,809474524,34376206,26,241638412,0,0,112,214644718,32006237,3133440,204771115,239911763,327881108,241601209,0,36316661,27078803,33686300,115763121,44998037,0,14622720,0,2088960,40759370,14622889,807615642,0.453662
1,272629760,3.14,1,Difference,825051370,35017282,26,246203070,0,0,85,218657642,32604803,3194880,209035762,244836499,333962075,246153021,0,36999101,27687181,34417438,117892215,45922049,0,14909440,0,2129920,41558537,14909576,823092957,0.461868
1,277872640,3.14,1,Difference,840616172,35681358,26,250889630,0,0,75,222807342,33222728,3256320,212958536,249464921,340297954,250845587,0,37703102,28165245,35024688,120134597,46742212,0,15196160,0,2170880,42357769,15196328,838619344,0.470884
1,283115520,3.14,1,Difference,856727314,36369312,26,255702261,0,0,75,227100040,33860667,3317760,216952668,254130848,346881921,255665499,0,38425909,28733797,35727769,122459259,47678723,0,15482880,0,2211840,43156968,15483047,854817960,0.480059
1,288358400,3.14,1,Difference,872239281,37028075,26,260361045,0,0,75,231219543,34472824,3379200,220852554,258706389,353160499,260324973,0,39122161,29297272,36419654,124681693,48578551,0,15769600,0,2252800,43956136,15769735,870342660,0.488641
1,293601280,3.14,1,Difference,887994684,37696315,26,265063560,0,0,82,235395720,35096185,3440640,224808739,263348730,359533134,265028578,0,39828987,29817568,37066974,126933160,49444889,0,16056320,0,2293760,44755370,16056489,886119194,0.497244
1,298844160,3.14,1,Difference,903807933,38366781,26,269770305,0,0,86,239591192,35726739,3502080,228854951,268083392,365929807,269736582,0,40535710,30340180,37713099,129186658,50315259,0,16343040,0,2334720,45554568,16343207,902027379,0.505821
1,304087040,3.14,1,Difference,919433919,39019269,26,274407888,0,0,125,243668335,36326976,3563520,233006612,272897282,372144787,274372327,0,41245119,31002435,38507754,131395391,51307396,0,16629760,0,2375680,46353737,16629896,917617189,0.514408
1,309329920,3.14,1,Difference,934868192,39677872,26,279064796,0,0,96,247785342,36939764,3624960,236799195,277363507,378418864,279028779,0,41945177,31443433,39076831,133617264,52084319,0,16916480,0,2416640,47152937,16916616,933048421,0.524094
1,314572800,3.14,1,Difference,950879516,40355324,26,283821824,0,0,75,252023016,37572376,3686400,241133572,282393463,384935829,283820594,0,42646840,32011691,39778930,135915647,53012939,0,17203200,0,2457600,47952137,17203336,949068538,0.532395
1,319815680,3.14,1,Difference,966922110,41037319,26,288598959,0,0,75,256269210,38205604,3747840,244955708,286908931,391391083,288561955,0,43357299,32567830,40461734,138190864,53922812,0,17489920,0,2498560,48751336,17490055,965030766,0.541461
1,325058560,3.14,1,Difference,982416607,41696143,26,293259472,0,0,99,260388342,38816968,3809280,248843658,291470195,397670248,293222746,0,44054473,33063029,41085704,140433758,54754182,0,17776640,0,2539520,49550569,17776808,980523851,0.549792
1,330301440,3.14,1,Difference,998196188,42367861,26,297977031,0,0,86,264587298,39444580,3870720,252848644,296164680,404076818,297939950,0,44762967,33576379,41724559,142671988,55616662,0,18063360,0,2580480,50349737,18063496,996390213,0.558321
1,335544320,3.14,1,Difference,1013785529,43027913,26,302639726,0,0,75,268716113,40061122,3932160,256764586,300757320,410368130,302603142,0,45461375,34072668,42347838,144898047,56450406,0,18350080,0,2621440,51148937,18350216,1011948969,0.566753
1,340787200,3.14,1,Difference,1029456729,43684660,26,307304845,0,0,75,272812315,40661621,3993600,260825138,305491918,416623795,307267466,0,46155470,34694517,43106448,147122722,57406551,0,18636800,0,2662400,51948135,18636934,1027500145,0.575898
1,346030080,3.14,1,Difference,1044865821,44338893,26,311923047,0,0,83,276915317,41281728,4055040,264771551,310108811,422858992,311886230,0,46848430,35221028,43751868,149323981,58265283,0,18923520,0,2703360,52747368,18923687,1043118542,0.585329
1,351272960,3.14,1,Difference,1060842069,45016348,26,316686463,0,0,120,281138346,41905101,4116480,268765402,314796926,429322988,316651003,0,47584934,35757319,44423202,151616601,59156125,0,19210240,0,2744320,53546569,19210408,1058935828,0.593379
1,356515840,3.14,1,Difference,1076767751,45685832,26,321390642,0,0,84,285321993,42533714,4177920,272925505,319636328,435687944,321341319,0,48270204,36297827,45084963,153847894,60040429,0,19496960,0,2785280,54345737,19497096,1074860683,0.60172
1,361758720,3.14,1,Difference,1092339645,46353669,26,326096929,0,0,85,289496670,43153791,4239360,276709297,324107551,442074850,326060113,0,48974865,36826988,45746430,156110887,60917913,0,19783680,0,2826240,55144969,19783848,1090527265,0.610628
1,367001600,3.14,1,Difference,1108804363,47046827,26,330933273,0,0,85,293824664,43800524,4300800,281142229,329244511,448702991,330899603,0,49709817,37441529,46491205,158441126,61904453,0,20070400,0,2867200,55944170,20070569,1106962043,0.619908
1,372244480,3.14,1,Difference,1124013814,47685265,26,335495042,0,0,75,297813988,44390441,4362240,284961173,333713724,454769070,335456993,0,50383797,37995684,47176445,160603586,62772861,0,20357120,0,2908160,56743369,20357288,1122091393,0.62848
1,377487360,3.14,1,Difference,1139510524,48344023,26,340152326,0,0,83,301933114,45004812,4423680,288825449,338263323,461048236,340115816,0,51079706,38501478,47810955,162827379,63615062,0,20643840,0,2949120,57542568,20644007,1137612843,0.637139
1,382730240,3.14,1,Difference,1155491172,49020584,26,344905559,0,0,99,306156733,45630049,4485120,292952576,343068120,467504382,344869572,0,51794024,39071708,48511446,165121687,64538858,0,20930560,0,2990080,58341737,20930696,1153531975,0.646026
1,387973120,3.14,1,Difference,1171724744,49698762,26,349649141,0,0,84,310393467,46270878,4546560,297227483,348044204,473956430,349599103,0,52509236,39724221,49283676,167369925,65544313,0,21217280,0,3031040,59140969,21217448,1169787075,0.654511
1,393216000,3.14,1,Difference,1187170974,50365747,26,354363013,0,0,119,314559490,46884358,4608000,300956535,352440849,480330890,354379090,0,53239547,40112093,49816681,169665325,66287111,0,21504000,0,3072000,59940136,21504135,1185179902,0.663792
1,398458880,3.14,1,Difference,1203289759,51046121,26,359124823,0,0,84,318807852,47520088,4669440,305102063,357291499,486827583,359087729,0,53932113,40743837,50567509,171919511,67268840,0,21790720,0,3112960,60739368,21790887,1201369585,0.672487
1,403701760,3.14,1,Difference,1220098523,51757852,26,364116556,0,0,205,323293150,48159346,4730880,310546158,363436621,493719128,364084647,0,54711431,41359610,51320262,174337849,68282458,0,22077440,0,3153920,61538569,22077608,1218186498,0.682689
1,408944640,3.14,1,Difference,1235246333,52395635,26,368627930,0,0,153,327198899,48735255,4792320,313237038,366746194,499610474,368535090,0,55349389,41841222,51926000,176423639,69056680,0,22364160,0,3194880,62337936,22364495,1232786479,0.690719
1,414187520,3.14,1,Difference,1250712017,53056727,26,373274642,0,0,189,331369443,49365577,4853760,317154175,371373245,506001886,373235843,0,56056488,42439967,52649302,178692657,70008023,0,22650880,0,3235840,63136937,22651016,1248804867,0.698814
1,419430400,3.14,1,Difference,1269115544,53819473,26,378450630,0,0,155,336099761,50080608,4915200,322481158,377486008,513280887,378389044,0,56855507,43372466,53705701,181204071,71374427,0,22937600,0,3276800,63936137,22937736,1267210108,0.709041
1,424673280,3.14,1,Difference,1282748621,54408644,26,382756287,0,0,155,339818606,50629234,4976640,325498135,381105093,518907056,382722032,0,57485566,43678323,54140957,183241044,71953973,0,23224320,0,3317760,64735337,23224456,1280951930,0.716406
1,429916160,3.14,1,Difference,1299655063,55113159,26,387656092,0,0,154,344205834,51283193,5038080,330012670,386354407,525641521,387620571,0,58228711,44422678,55019248,185606204,73080331,0,23511040,0,3358720,65534537,23511176,1297691361,0.726098
1,435159040,3.14,1,Difference,1315000625,55769262,26,392299924,0,0,144,348306127,51892081,5099520,333775226,390767801,531886307,392261186,0,58920094,44916689,55641133,187818216,73906974,0,23797760,0,3399680,66333737,23797896,1313098344,0.734575
1,440401920,3.14,1,Difference,1331402187,56457815,26,397105814,0,0,158,352604815,52535496,5160960,338065611,395762392,538464147,397068462,0,59645790,45615363,56467654,190131328,74971833,0,24084480,0,3440640,67132969,24084648,1329518893,0.74364
1,445644800,3.14,1,Difference,1347275914,57126902,26,401813239,0,0,160,356788850,53162158,5222400,342226308,400612813,544847009,401777158,0,60355279,46205678,57184249,192383178,75908355,0,24371200,0,3481600,67932791,24371990,1345399489,0.753303
1,450887680,3.14,1,Difference,1363516159,57809741,26,406600093,0,0,208,361047887,53793997,5283840,346463119,405541141,551362619,406562238,0,61075542,46866618,57977267,194680855,76929779,0,24657920,0,3522560,68731368,24658087,1361556925,0.761715
1,456130560,3.14,1,Difference,1379444855,58482027,26,411325905,0,0,185,365247026,54421049,5345280,350506405,410272760,557774939,411287539,0,61784603,47487970,58726846,196944330,77900888,0,24944640,0,3563520,69530570,24944809,1377507535,0.770537
1,461373440,3.14,1,Difference,1395440625,59160935,26,416085940,0,0,132,369490047,55053195,5406720,354690341,415152041,564265076,416055058,0,62502875,48068606,59436883,199232074,78839071,0,25231360,0,3604480,70329737,25231496,1393568278,0.779377
1,466616320,3.14,1,Difference,1412929920,59888553,26,421087914,0,0,173,374019665,55735917,5468160,359411548,420616176,571224074,421052230,0,63266942,48895602,60391456,201659003,80070300,0,25518080,0,3645440,71128968,25518247,1411041012,0.788977
1,471859200,3.14,1,Difference,1426648253,60478150,26,425401873,0,0,201,377720407,56277995,5529600,362551358,424359633,576804812,425363193,0,63893894,49318241,60942905,203673085,80759558,0,25804800,0,3686400,71928136,25804935,1424691431,0.796609
1,477102080,3.14,1,Difference,1442167108,61136702,26,430058470,0,0,212,381837991,56891116,5591040,367755889,430261567,583173907,430104493,0,64625685,49906382,61668780,205932783,81693136,0,26091520,0,3727360,72727335,26091654,1440264793,0.806062
1,482344960,3.14,1,Difference,1463536137,61906025,26,435324774,0,0,186,386599597,57598531,5652480,373521764,436738354,590403073,435235219,0,65413912,51069799,62956445,208420794,83282003,0,26378240,0,3768320,73526537,26378376,1458786078,0.819034
1,487587840,3.14,1,Difference,1474131003,62480498,26,439491265,0,0,173,390244113,58152109,5713920,374853967,438719465,595904675,439456393,0,66011381,51183974,63185042,210413046,83660735,0,26664960,0,3809280,74325735,26665094,1472363500,0.822339
1,492830720,3.14,1,Difference,1491314995,63203104,26,444490726,0,0,135,394731902,58815912,5775360,379346115,443937421,602815360,444452779,0,66768591,52003877,64144588,212836901,84880007,0,26951680,0,3850240,75124937,26951816,1489399922,0.832655
1,498073600,3.14,1,Difference,1507966087,63914730,26,449398402,0,0,175,399176329,59489551,5836800,383576845,448902522,609622849,449361048,0,67518732,52263599,64524772,215211026,85528790,0,27238400,0,3891200,75924137,27238536,1506193299,0.841324
1,503316480,3.14,1,Difference,1521873010,64500127,26,453705733,0,0,133,402848983,60022394,5898240,387070917,452991124,615168205,453668563,0,68142808,53060162,65456888,217221828,86588370,0,27525120,0,3932160,76723335,27525254,1519964539,0.849529
1,508559360,3.14,1,Difference,1536104066,65110628,26,458114308,0,0,168,406680289,60589773,5959680,390429154,456983938,620961921,458077609,0,68789751,53552405,66073871,219295469,87368521,0,27811840,0,3973120,77522535,27811974,1534273485,0.857321
1,41943040,3.14,1,Difference,172904281,7739860,26,52338593,0,0,76,46398055,7696247,0,33063295,40759737,79791101,52303621,0,8047161,6036306,6120910,28485904,5957132,0,0,0,2621440,7869442,0,171115287,0.099626
1,47185920,3.14,1,Difference,194773566,8727114,26,58984293,0,0,107,52316987,8670853,0,37273231,45949452,89973182,58951032,0,9088937,6785439,6885914,32123137,6718640,0,0,0,2949120,8853122,0,192884990,0.11243
1,52428800,3.14,1,Difference,215753315,9667414,26,65382251,0,0,69,57968155,9605437,0,41169717,50780354,99720095,65373423,0,10054573,7542415,7651989,35608435,7443363,0,0,0,3276800,9836802,0,213763018,0.124206
1,57671680,3.14,1,Difference,236923205,10625475,26,71855443,0,0,79,63710054,10559728,0,44922880,55482772,109567506,71820001,0,11040160,8281547,8390304,39120144,8157989,0,0,0,3604480,10820482,0,235095008,0.135672
1,62914560,3.14,1,Difference,258921167,11608335,26,78495974,0,0,80,69564121,11517056,0,49043409,60542491,119601719,78398921,0,12048733,9031253,9153964,42687297,8898055,0,0,0,3932160,11804162,0,256454054,0.14797
